vid,id,product_id,body,rate,done
21211,38316733,6874118,نسبت به قیمت خیلی خوبه و فضای کمی رو اشغال میکنه,5,f
21212,37989076,6874118,خیلی خوشگل و سایز و کیفیت مناسب,5,f
21213,37883014,6874118,به ابعاد توجه كنيد,2,f
21214,37824436,6874118,جالب نیست .خیلی کوچیکه,1,f
21215,37752975,6874118,خوب بود فقط بسته بندی خیلی ضعیفه هر لحظه امکان شکستن است ,4,f
21216,37018896,6874118,نسبت به قیمتش معرکه‌ست. خیلی شیکه,5,f
21217,36143273,6874118,خوب بود,4,f
21218,36132555,6874118,انقدر کوچیکه باید شیر مخصوص وصل بشه که دست رو بتونید راحت بشورید.وگرنه شیر معمولی باشه کل کاسه رو میگیره نمیزاره راحت دست بشورید.,3,f
21219,36019384,6874118,"مناسب جاهای کوچیک
زیبا",4,f
21220,35865259,6874118,عالی بود من که راضی بودم,5,f
21221,35025852,6874118,کف روشویی آب جمع میشه و لکه میشه - کیفیت لعاب پایینه - اما کابینت و آیینه خوبه,0,f
27497,39358252,57522,زیبا بود و دوستش داشتم فقط کمی کیفیت فیلم پایین بود,4,f
27498,38644120,57522,وای سریال خیلی خوبیه اغلب بازیگراش بازیگرای سریال جومونگ من یاد گذشته افتادم به خاطر همین عاشق سریال شدم,5,f
27499,35701458,57522,تماشایی است,5,f
27500,34943606,57522,بجای خریدن این سریال های تکراری که دائما در حال بازپخش از تلویزیون است یک فلش یا هارد بخرید و تمام سریال ها و مسابقات و ...... را با کیفیت HD  و 4K بطور رایگان از سایت های اینترنتی دانلود کنید و بدون دردسرهای DVD که اساسا منسوخ شده تماشا کنید,1,f
27501,31292919,57522,فیلم  جالبی هست در مورد تاریخ,5,f
27502,28049971,57522,خوب بود، هم کیفیت فیلم و هم بسته بندی,3,f
27503,19672435,57522,عااااالیههههه عااااالی . همه ی قسمت هاش کامله . ۱۵ تا DVD داره ک در هرکدوم چهار قسمت موجوده . الان عکسشم میزارم ک ببینید. من صدبار دونگی را دیدم ولی انقدر فیلمش خوشگله ک هنوزم عاشقشمتوصیه میکنم حتما ببینید,5,f
27504,16468495,57522,"برای من ۱ تا ۸ فرستادن 
فکر میکردم همه قسمت ها رو داره ولی تا ۳۴ داشت",0,f
27505,13621303,57522,من عاشق دونگی هستم فقط همین سریال عالی,5,f
27506,13408957,57522,من که خیلی خیلی دوست داشتم. عالی بود,5,f
27507,12364565,57522,خیلی عالی هست . مرسی,5,f
27508,11923993,57522,عالی بود عاشقشم,4,f
27509,11738167,57522,کامل بود ولی هنوز ندیدم که ایا دی وی دی خراب هست یا نه,0,f
27510,10230035,57522,دی وی دی شماره ۸ خراب است,0,f
27511,10051018,57522,خیلی خوب بود دیسک ها سالم بودند کیفیت هم قابل قبول بود720,5,f
27512,8630414,57522,سریال خوبی بود ولی دوتا از دیسک ها مشکل داشت,4.2,f
27513,8324305,57522,دوتا از دیسک ها مشکل داشتن,2,f
27514,1956953,57522,خیلی خوبه پیشنهاد می کنم بخرید,4.2,f
27515,1896480,57522,من  این سریال یک هفته پیش گرفتم واقعا خویه هم کیفیتش و هم داستانش .پیشنهاد می کنم بخرید,5,f
21224,43807293,3650228,خرید این محصول توصیه میکنم,5,f
21225,43742303,3650228,خوب و راضی کننده بود,5,f
21226,43711532,3650228,اصلا شبیه عکسش نبود ,2,f
21227,43708859,3650228,حوصله ی مرجوع کردن نداشتم ولی من قهوه ای تیره سفارش دادم شما خاکستری فرستادین !!!!!!!,3,f
21228,43678699,3650228,"من خیلی دو دل بودم برای خرید این پادری
چون برای جهاز میخواستم و دوست داشتم کیفیت خوبی داشته باشه
چند روز پیش رفتم بازار که از نزدیک لمس کنم و کیفیت هارو مقایسه کنم متوجه شدم این کالایی که واسم فرستادن بهترین کیفیت بازاره و بهش میگن خز خرگوشی 

اصلا برای خریدش شک نکنین و حتما بخرین
مخصوصا از فروشگاه بین بگ هیراد
خیلیییی نرم و قشنگه",5,f
21229,43655854,3650228,"خیلی قشنگه 
و زیرش جنس خوبی داره و سر نمیخوره",5,f
21230,43638022,3650228,من بعنوان رومیزی استفاده کردم ..ریزش داره ولی خب ما سعی می‌کنیم زیاد بهش دست نزنیم .درکل راضی هستم بااین قیمت چیز قشنگیه.میزم داغون شده بود اینو انداختم روش خیلی زیبا شد,5,f
21231,43568010,3650228,کیوت و زیبا,4,f
21232,43511474,3650228,خوبه بخريد قشنگه,4,f
21233,43509423,3650228,قیمت مناسب ,4,f
21234,43509009,3650228,فوق العاده,5,f
21235,43502307,3650228,عالی بوووووود,4,f
21236,43489405,3650228,ممنون از دیجی کالا,5,f
21237,43471618,3650228,خیلی عالی ممنون از دیجی کالا,5,f
21238,43465443,3650228,شاید روزای اول شیکو خوب باشه ولی در کل بشدت نازک و ضعیفه بعد ی مدت هم بدجوری میخوابه و کاملا زشت میشه بهتره دنبال مدل های دیگه باشید این سفیده هم که تو عکس هست کلا مغایره با چیزی ک میفرستن,3,f
21239,43456490,3650228,پادری گرد قشنگیه,4,f
21240,43451778,3650228,خیلی نازک و کوچیک,4,f
21241,43347896,3650228,خیلی خوبه ,5,f
21242,43442085,5901091,متاسفانه اندازه داده شده در مشخصات با اندازه آینه فرستاده شده تفاوت دارد...,4,f
21243,41240332,5901091,تو این رنج قیمت خوبه,4,f
21244,40468010,5901091,تصویر موجود با کالا اصلا یکی نیس و خیلی ضعیف,1,f
21245,40171487,5901091,"خیلی معمولیه
",3,f
21246,39446775,5901091,در کل راضی بودم ,4,f
21247,38652934,5901091,خوبه نسبت به قیمتش,5,f
21248,38301792,5901091,عالی,5,f
21249,37700815,5901091,در کل بد نیست ولی به این قیمت نمی ارزه,4,f
21250,37474606,5901091,"تو مشخصات نوشته که ابعاد ۴۰×۶۰ اینه و ۲ سانت هم پهنای قاب.
متاسفانه ابعادی که ارسال شده با قاب ۳۵ ×۵۹ است. ضخامت قاب کم بشه ابعادش آینه ش تقریبا ۳۱×۵۵ هستش. 
ممنون از دیجی کالا که سریع و بی دردسر مرجوع کرد.",1,f
21251,37149141,5901091,با توجه به قيمتش خوب بود,4,f
21252,37108645,5901091,نسبت به قیمت خوب هستش,4,f
21253,36963101,5901091,یه آینه ی خیلی ظریف و زیبا و شیک برای سرویس بهداشتی، خدارو شکر سالم دستم رسید و خیلی خوب بسته بندی شده بود.,5,f
21254,36664766,5901091,در کل خوب بود ,3,f
21255,36574780,5901091,ارسال و دریافت خوب بود وساده و شیک,5,f
21256,36383435,5901091,مرجوعش کردم. وقتی به دستم رسید مامور تحویل بسته گفت مرجوعش کن فردا صبح ازت میام بگیرمش. چون مشخص بود شکسته ست,2,f
21257,36091285,5901091,اندازه اون ۳۵ بود ۴۰,3,f
21258,35315327,5901091,مرجوع کردم، دم دیجی کالا گرم که انقدر راحت، بدون دغدغه و رایگان اومد، گرفت، مرجوع کرد و هزینه‌شو خیلی سریع واریز کرد.,2,f
21259,34834693,5901091,عالی,0,f
21260,33668792,5901091,وقتی دستم رسید فکرشم نمیکردم فقط داخل چند لایه نایلون حباب دار پیچیده باشنش. این بسته بندی باعث شکستگی آینه شد که مجبور شدم مجددا خودم برم آینه بخرم. لطفا دیجیکالا روی بسته بندی کالا دقت بیشتری داشته باشه. باتشکر,0,f
21261,33643148,5901091,راضی بودم,0,f
21262,43847583,2082213,خیلی عالی و زیبا و جادار رنگ طلایی گرفتم,5,f
21263,43813915,2082213,خوبه,4,f
21264,43771929,2082213,قیمتش خوبه,5,f
21265,43737328,2082213,زیبا وظریف هست منتها دوستی درنظرات گفتن باچسب ۱۲۳ میشه نصب کرد که به دلیل برجستگی جای پیچ عملی نیست وحتما باید باپیچ نصب بشه,5,f
21266,43695887,2082213,جنس الومنیوم,5,f
21267,43598070,2082213,"در کل خوبه، قیمتشم بد نیست البته میتونه پایین تر باشه
بهتره که تولید کننده یک جعبه و بسته بندی خوب براش تهیه کنه و روی 250 بفروشه که هم خرابی و کج شدنش کم میشه هم فروشنده و خریدار با رضایت فروخته یا خرید می کنند",4,f
21268,43596860,2082213,من کاملا راضی هستم از خریدش,5,f
21269,43579598,2082213,کیفیت و تمیزی ساخت,5,f
21270,43576988,2082213,نمیدونم رنگش بعد استفاده ثابت میمونه یانه,3,f
21271,43565626,2082213,خیلی خوبه,4,f
21272,43556289,2082213,مطابق تصویر,3,f
21273,43539426,2082213,جنس و کیفیت مناسب,5,f
21274,43535894,2082213,عالی,3,f
21275,43510552,2082213,جنسش المینیوم هست و حداقل چند سالی خیال راحت که زنگ نمیزنه ,4,f
21276,43456747,2082213,مرسی ,4,f
21277,43417231,2082213,"مناسب بود تصاویر مشخصه
عکس رو کامل آپلود نمیکنه",5,f
21278,43415145,2082213,تحویل به موقع ,4,f
21279,43376752,2082213,جنس بسیار ضعیف ، پیچ ها بعد از دو روز زنگ خوردند. حتی پیچ و رول پلاک جهت نصب در بسته بندی نبود,2,f
21280,43360084,2082213,خوب بود مممون,5,f
21281,43317030,2082213,"بسته بندی و ارسال سریع 
ارزش خرید داره",4,f
21282,43852665,5086666,نسبت به قیمت کیفیت خوبی داره ,5,f
21283,43851683,5086666,صدای موزیک خوب بود ولی اصلا به درد مکالمه نمیخوره,3,f
21290,43845325,5086666,واقعا عالیه حتما بخرید ,5,f
21291,43844401,5086666,"خب با توجه ب قیمتش دیگه خودتون باید بدونید چی در انتظارتونه، یه توضیحی میدم به هرحال
سبکه پس طولانی مدت گوشتون درد نمیگیره،رخ و لمسش هم خوبه کیفیت و وضوح صداش خوبه ولی بعضی وقتا نویز داره، رابط شارژرش تو باکس هست و اون اول بزارید دوساعتو کامل شارژ شن، وقتی تو شارژه تا وقتی چراغ باکس چشمک میزنه یعنی شارژ نداره وقتی ثابت شد دیگه شارژش پره، صدا تو تماس خوب میره، 5 بار پشت سر هم دکمه لمسیشو بزنید زبانش عوض میشه 4 بار رو گوش سمت چپش بزنید تماس میگیره، بخواید اهنگی چیزی هم عوض کنید چند ثانیه دستتون رو راست نگه دارید میره بعدی رو چپ قبلی
من خیلی وقت نیست دارمش پس نمیدونم تو طولانی مدت خوب بمونه یا نه ولی درکل نسبت ب قیمتش واسه کسایی که برای روزمرگیشون میخوان کاربردیه
تو نظرا هم ی سری نوشته بودن چپو راست کار نمیکنهو اینا که خب اونا کار با ایرپاد رو بلد نیستن چون قبل پیام جفتشونو از تو باکس درنیاوردن یکیش کانکت شده پس قاعدتا باید ری استارت کنید تا جفتشون کانکت شه و اینکه خب ضرر که نداره تهیه کنید خراب بود مرجوع کنید.",5,f
21292,43844371,5086666,اصلا بعداز  دوماه   به هبچ عنوان شارژ نمیشه  ، نهایتش  یکساعت  کار کنه و اصلا پشنهاد نمیکنم  پولتون دور میزیزین,1,f
21293,43842996,5086666,یه هفته اول خوب بود .الان دیگه اصلا وصل به گوشیم نمیشه ,2,f
21297,43839920,5086666,پیشنهاد نمیکنم به کمتر گوشی میتونه وصل شه,1,f
21300,43839524,5086666,بخرید ولی زیاد شارژ نمیبره,4,f
21301,43839453,5086666,من الان یکساله استفاده میکنم و عالیه راضیم,5,f
21303,43832617,9188766,"سلام
چند هفته ست که این هدفون رو استفاده میکنم کلی نظرات رو خوندم و ویدئوهاش رو دیدم تا نهایتا سفارشش دادم نظرمو میگم شاید کمک کنه
اول اینکه گوشهای من تقریبا کوچیکه و با سری کوچیک راحت تو گوشم قرار میگیره و خارج نمیشه ولی اونجوری که میگفتن &amp;#34;برجستگی نداره و بیرون زدگی از گوش نداره&amp;#34; نیست واقعا
اصلا احساس سنگینی توی گوش نداره برای من و خسته نمیشم
کیفیت موسیقی از نظر من عالیه ولی مکالمه خصوصا توی محیط شلوغ خوب نیست و مخاطب صدا ها رو حتی بیشتر از اون چیزی که هست میشنوه
نویزکنسلینگش مهمترین دلیلی بود که این هدفون رو گرفتم و واقعا راضیم از این نظر،همکارای من خیلی صحبت میکنن ولی اگه نویزکنسلینگ فعال باشه و همزمان موزیک پخش بشه من تقریبا صداشون رو نمیشنوم ،ولی در حالت عدم پخش موزیک قطعا صدا رو میشه شنید
باید مراقب باشید از دستتون نیافته چون قل خوران میره برای خودش
در کل خوشحالم که همین هدفون رو گرفتم و چیز دیگه ای سفارش ندادم
من ۴ و نیم گرفتم و الان میبینم نزدیک ۱تومن افزایش قیمت داشته",5,f
21322,43851824,3841072,خوب بود ممنون,3,f
21323,43850486,3841072,واقعا قابلیت هاش خیلی خوبه,5,f
21305,43818887,9188766,خیلی از فروشگاه اینترنتی دیجی کالا متشکرم که تا حالا هر ۱۲ مورد خریدی که داشتم همه راضی کننده و بدون مشکل بودند. این هندزفری هم یکروز زودتر از زمان تعیین شده بدستم رسید و واقعا خیلی لذت بردم ازین موضوع، کیفیت این هندزفری در حد اسم و و قیمت و برندش هست ، تنها و تنها ایرادی که داره اینه که با گوشی های اپل خیلی هماهنگ نیست، من خودم ایفون دارم و ایرپاد پرو، اما این کیفیتش از ایرپاد پرو بالاتر هست اونم به خاطر اینکه از اون جدیدتر و بروز تر هست ، از خریدش خوشحال خواهید شد,0,f
21306,43805735,9188766,"من ابتدا میخواستم سنهایزر مومنتوم3 بخرم که اگر آشنا باشید این هدفون تقریبا گرون ترین و بهترین هدفون بلوتوثی تولید شده تا امروزه و در دیجی کالا هم قیمت بالایی داره.
ولی در وبسایت rating این هدفون و هدفون سنهایزر رو باهم مقایسه کردم و متوجه شدم که دقیقا در همه مقایسه ها نمره یکسانی گرفتند و حتی در بعضی موارد بادز پرو2 بالاتره.
وقتی که این محصول به دستم رسید و همه جوزه امتحانش کردم میتونم به جرات بگم انگار سنهایزر مومنتوم3 دارم استفاده میکنم.
میدونستم بادز پرو2 یکی از بهترین هاست ولی وقتی امتحان کردم شوکه شدم و دیگه توقع اینقدر کیفیت نداشتم و به عنوان کاربر تجربه بدست اومده ورای باور قبلی داشتم و این موجب شد تجربه کاربری واقعی خوبی داشته باشم.
کیفیت مکالمه واقعا عالیه حتی در محیط شلوغ چنان با کیفیت صدا منتقل میشه گاهی متعجب میشم چطور ممکنه (:
کیفیت صدارو که نگم همینکه با سنهایزر مقایسه کردم و میگم در اون حده خودتون بدونید چی میگم!
خیلی هم خوب توی گوش باقی میمونه و راضیم و حذف نویز هم واقعای عالی در حدی که صدای شلوغی و ازدحام مترو رو تقریبا فقط 10 درصد میشنیدم و 90 درصد صداهای بلند داخل مترو حذف شدن (فکر نکنم بیشتر از این هیچ هدفونی بتونه نویز رو بگیره!)
جعبه خیلی کوچکی داره و کیفیت ساخت خوبی داره.
با اینکه قیمتش 50 درصد کمتر از سن هایزر مومنتوم3 و بنگ اند اولفسون هست ولی کیفیت شاید بالاتری داشته باشه.
این قیمت و این کیفیت خیلی برای کاربر خوبه.
خلاصه پیشنهاد میشه.",5,f
21309,43752682,9188766,"در صورت نداشتن مشکل با قیمتش ، توی خریدش شک نکنید
چون چیزی کم نداره و هر انتظاری ازش داشته باشید به خوبی فراهم میکنه
و حین مکالمه خیلی بیشتر به نسبت buds 2 پیشرفت داشته
و کسی که داره با شما حرف میزنه ، راحت تر صدای شما رو داره و نیازی نیس که به خودتون فشار بیارید
از جهت کیفیت صدایی که با موزیک میشنوید چیزی نمیگم
چون مشخصه که چقدر عالی هستش :)",5,f
21310,43752094,9188766,اون طوری که فکر میکردم معرکس ، نبود,4,f
21320,43527720,9188766,عالی و کاربردی,5,f
27516,1793884,57522,سریال خیلی خوبیه ولی سی من قسمت 3 و 4 خراب  بودن و پخش نمی شدند و تیکه تیکه پخش می شدند ولی قسمت های دیگه تا الان ک سالم بودن,3,f
27674,43789266,5271060,نمیدونم مشکل از سیستم منه یا سیدی ولی بعد از تموم شد نصب سیدی سوم دوباره برمیگرده به سی دی دوم,3,f
27675,43074398,5271060,به نظر من نخرید.,1,f
27676,42924164,5271060,بسته بندی پاره سی دی های داخلش همش خط و خش دار بودن,1,f
27677,42290902,5271060,عالی,5,f
27678,42012964,5271060,خوب,4,f
27679,40784548,5271060,کار نکرد سیدی ها,1,f
27680,39410414,5271060,خوبه,4,f
27681,39057909,5271060,خرید این محصول رو پیشنهاد می‌کنم ,5,f
27682,34148254,5271060,عدم کیفیت مناسب بسته بندی کالا ، می خوام پسش بدم,1,f
27683,33156396,5271060,خوب بود,4,f
21333,43843917,3841072,عالی بود,5,f
21338,43840505,3841072,"طراحی زیبایی داره
مزیت نمایش شارژش خیلی خوب بود 
برای من یکی از گوش ها مشکل داشت و مرجوع کردم",3,f
21341,43839287,3841072,عالی,5,f
27517,42568089,1749254,پیشنهاد میکنم,5,f
27518,42492400,1749254,رو فلش دارمش,4,f
27519,42441437,1749254,کیفیت تصویر خیلی خوب و کیفیت تصویر خیلی خوب ,4,f
27520,42145278,1749254,پسرم همه ی قسمت هارو داره،واقعا عالیه,5,f
27521,37596508,1749254,بد بود,1,f
27522,24407840,1749254,با کیفیت بود,4,f
27523,24200076,1749254,خوبه ممنونم,3,f
27524,23693264,1749254,جنس دی وی دی اش خوبه زود خط نمیافته قیمتش هم مناسبه,4,f
27525,23524372,1749254,کارتون جذبیه.,3,f
27526,21126250,1749254,خوبه، دختر من طرفدار این کارتونه.,0,f
27527,16900954,1749254,.خوبه.,3,f
27528,5303678,1749254,خوبه و سرگرم کننده است. پسر من چند بهر دیدتش,0,f
27529,4756550,1749254,جذاب و شاد بود و مناسب برای کودکان,3,f
27684,32574420,5271060,من اینو سفارش دادم کاملا سالم به دست من رسید و اول استخراج ستاپ میکنه بعد نصب میکنه این بازی خیلی خوبه پیشنهاد میکنم نصب کنید,5,f
27685,31472994,5271060,بازی خیلی خوبه و پیشنهاد میکنم سفارش کنید,5,f
27686,31038027,5271060,سی دی ها خراب هستند,1,f
27687,27943645,5271060,دوستان این بازی سیستم قوی میخواد و برای کسانی که سیستم قوی ندارن پیشنهاد میکنم بازی call of duty modern warfare 2 رو امتحان کنن,4.5,f
27688,26168737,5271060,"اصلأ نخرید 
من خریدم به شما میگم",1,f
27689,24460138,5271060,"بازی که اصلا نیاز به تعریف نداره پیشنهاد میکنم سه گانه مدرن وارفر رو بازی کنید
سی دی هم نصب راحتی داشت و به خوبی اجرا شد
فقط با توجه به اینکه گیم پلی بازی خیلی طولانی نیست، یه مقدار قیمتش بالاست
و قابل توجه دوستان، بازی مرحله No Russian رو نداره...",4.6,f
27690,24331630,5271060,فرق زیادی با نسخه های قبلیش نداشت فقط گرافیک بازی بهتر شده و داستان بازی فرق داره...از لحاظ هوش مصنوعی فرقی نداره....هرکی بازی Red Dead Redemption 2  و مافیا 3  را کرده دیگه این بازی ها براش به معنی است,3,f
27691,24207781,5271060,عالیه از هرنظر,5,f
27692,23709917,5271060,با توجه به قیمت خیلی بده همینو خودم تو کامپیوتر دانلود کردم 5 هزار تومن هزینه کردم برای اینترنت والان راحت دارم بازی میکنم خیلی گرونه,1,f
27693,23610533,5271060,"من این بازی رو واقعا پیشنهاد می کنم 
توجه داشته باشید که این نسخه بازی ریمستر می باشد یعنی بازسازی شده است و به سیستم قوی احتیاج دارید",5,f
27904,42248252,4496542,جنسش خیلی خوب و مقاومه دو طرفست به قیمتش می ارزه,5,f
28025,43735243,208751,کاملا عالی استفاده کنید تاثیرشو میفهمید ارزش داره من ازش برای حفظ ۶۰۰ کلمه عربی استفاده کردم واقعا همه رو حفظم فقط قسمتی که برای جدا کردن استفاده میشه رو دست نزنید در میاد بعد گذاشتم اون سر جایش سخته,5,f
28026,40895532,208751,"بسیار کاربردی و زیبا
",5,f
28027,40121263,208751,به نظر میرسه که جعبه، استحکام قابل قبولی نداشته باشه و زود بشکنه.,3,f
28028,39934468,208751,"طبق توصیه دیگران خریدمش
امیدوارم بتونم ازش استفاده کنم",5,f
28029,39853200,208751,قیمت بالا توضیحات محصول کمم,3,f
28030,39838598,208751,جعبه شکسته برام فرستادن اصلا راضی نیستم,1,f
28031,39766158,208751,درکل خوبه راضی ام,0,f
28032,39451273,208751,بسیار عالی,5,f
28033,39208166,208751,خرید این محصول رو پیشنهاد می‌کنم،,4,f
28034,38871444,208751,برای آموزش زبان عالی است.,5,f
28035,38600072,208751,"تو درس خوندن کمکتون میکنه
خیلی خوبه واقعا",5,f
28036,38324488,208751,کیفیت خوبی داره. یک کیف داره که برای همراه بردن کارت‌ها کارایی خوبی داره.,5,f
28071,38564901,4174373,متناسب و شبیه محصول سفارش شده و بدون هیچ ایرادی,4,f
21347,42941492,4291430,فوق العاده ,4,f
21350,42735210,4291430,بسیار عالی و خیلی خوب,5,f
21353,42547293,4291430,بسیار عالی طراحی شده,5,f
21361,41464146,4291430,ممنون از دیجی کالا عالی بود,5,f
22501,42718083,1497060,بی صدا و کیفیت عالی ,4,f
21380,43795963,5856710,"بقیه رو نمیدونم ولی فک کنم واسه من فقط اینجوریه ، تو صدای زیاد خیلی خر خر میکنه و صدای خیلی بی نهایت بی کیفت و افتضاحی بهتون میده 
البته با خوندن نظرات دیگران منم خریدم ولی واس من اینجوری داغون در اومد ، اینم شانس منه",1,f
21383,43826143,9422469,نویز کنسلینگ عالی داره ولی بیشتر من عاشق این قابلیت چرخش صدا اش شدم که موقع پادکست گوش دادن حس خیلی خوبی میده,5,f
21384,43826036,9422469,"نصبت به نسل گذشتش با کیفیت تر در صدا و خوش فرم تر در طراحی شده 
محصولات اپل همیشه زبان زد در کیفیت و طراحی هستن ",5,f
21386,43795413,9422469,"دوستانی که ایا ارزش داره پرو 2020
عوض کنی با پرو 2 پنج و شصد باید اضافه کنی",3,f
21393,43536088,9422469,مگه داریم‌بهتر از این,5,f
21399,43347558,9422469,"وقتی ب دستمون رسید پلمپش ظاهرا اوکی بود اما سریال شو ک زدیم  اکتبر یعنی دو ماه قبل ثبت شده بود 
 آدم اعتماد و هزینه میکنه واقعا بعیده از دی جی کالا ک فروشگاه نسبتا معتبری هست .",1,f
21408,43722893,3739184,دیجی کالا گران میده,5,f
21411,43585326,3739184,"واقعا عالیه تو خریدش شک نکنید اگه گیم با 1080 میزنید 
با این اوضاع دلار و کشور واقعا بهترین انتخابه",5,f
21769,43734232,6364802,من کادو گرفتمش هم خودم هم صاحبش خوشمون اومد,5,f
22619,43689215,6263208,عالیه,5,f
21412,43568985,3739184,به نظر من هرچه سریعتر ایکس باکس سری اس بخرید اندازه ش اندازه یدونه تبلت ساز کوچیکه هرجا بخای میتونی ببری و با این قیمت هیچی نمیتونید بخرید,5,f
21417,43403385,3739184,"تو دقیقا یه ماه از 8 تومن رفت رو 11 تومن
وطنم پاره تنم!",4,f
21420,43328503,3739184,بسیار کنسول خوبیه نسبت به پی اس فور که قیمتش بالا تر از این کنسوله سرعتش بسیار بالاس ینی شما تو هر بازی که باشی بری بازی دیگه از همون جایی برات میاره که اخرین بار بودی حافظشم کم نیست من هشت تا بازی تاپ ریختم بدون هیچ مشکلی تنها ضعفش باتری خور بودنه دستس که باتری شارژی معمولی گیر نمیاد براش باید اورجینال خود ایکس باکسو بگیرین که پونصد مایشه ولی در خریدش شک نکنین کنسول نسل پنج با این قیمت مفته,5,f
21422,43796310,3737956,کنسول ps5حرف نداره,5,f
21424,43699591,3737956,بی نظیر از هر لحاظ,5,f
21429,43517759,3737956,عالی,5,f
21434,43039898,3737956,سلام خسته نباشید من این کنسول را 3ماه پیش خریدم بازی های سنگ ریختم ولی یزره هنگ نکرده ممنونم از شرکت سونی,5,f
21438,42608531,3737956,پیشنهاد میکنم اگر دنبال بازی آنلاین هستید x box بخرید ولی اگه دنبال بازی های داستانی و انحصاری مثل آنچارتد هستید قطعا PS5 یا حالا هر پی اس دیگه ای,5,f
21439,42577422,3737956,عالی ,4,f
21450,43816002,4473492,عالی بود حتما خرید کنید,5,f
21451,43812084,4473492,خوبه,1,f
21452,43811930,4473492,تازه به دستم رسیده یکی از گوش هاش کار نمیکنه و افتضاح,1,f
21453,43808593,4473492,در مجموع خوب . نامناسب برای تماس تلفنی,4,f
21455,43802416,4473492,لطفا جنسارو قبله ارسال چک کنین,3,f
21456,43801665,4473492,نسبت به قیمت خیلی خوبه,5,f
21458,43799538,4473492,"افتضاح افتضاح افتضاح
تنها کلمه ای که برای توصیف این محصول میشه بکار برد

کیفیت مکالمه ضعیف
کیفیت صدا افتضاح
بلندی صفر
بیس ندارد


",1,f
21464,43850057,3295428,"یه هدفونه کاملن معمولیه
اگه کیفیت صدا و بیس خیلی براتون مهمه نخرید 
ولی اگه یه هدفونه کاملن معمولی می‌خواید خیلی هم خوب و ارزونه ",4,f
21465,43849195,3295428,توصیه میکنم,4,f
21469,43833610,3295428,بدنه ش یکم بی کیفیته اما صداش خوبه شارژم خوب نگه میداره ،,4,f
21470,43829468,3295428,افتضاحححححححج نخریددد,1,f
21471,43821477,3295428,قشنگه,3,f
21475,43818134,3295428,در کل خوبه,4,f
21482,43503544,9733726,من این کالا رو مرجوع کردم الان ده روز بیشتره نیومدن برای دریافت,3,f
21483,43059203,9733726,هدفون عالی و بدون نویز هست بسته بندی خیلی شیکی هم داره قیمت هم خوب بود,5,f
21484,43042360,9733726,"واقعا هدفون خیلی خوبیه و خیلی به درد میخوره
بسته بندی خیلی خوب داره و محکم بود
جنس صداشم که عالی",5,f
21485,42756672,9733726,عالیه واقعا,5,f
21489,43077233,7863377,جنس بدنه خیلی خیلی خشک هست و اصلا نمیشه بازیش داد و خیلی سریع با کوچک ترین برخورد با هر جسمی خط و خش برمی داره ولی ظاهر زیبایی داره و سبک هس,4,f
21490,43075960,7863377,صدای خوبی داره,5,f
21498,38086674,7863377,حدود یک هفته هست که دارمش. هم برای ورزش استفاده میکنم و هم برای پاپجی که البته برای بازی بهتره با سیم استفاده کنید. از همه چیزش راضی بودم ولی فقط از بدنش خیلی میترسم برای همین زیاد کشش نمیدم :),4,f
21502,37182269,7863377,عالیه واسه بازی خریدم از دوستان خیلی خوب بود صداهای اطراف محیط گیم رو پوشش میده,5,f
21520,43713863,6080200,در کل راضی هستم بسیار شکیل است. تشکر از دیجی بخاطر سرعت در ارسال کالاها,5,f
21522,43712464,6080200,پیشنهاد میشه,5,f
21587,43849263,5013379,عالی,5,f
21770,43708457,6364802,رنگ خاکستری هم موجود کنید لطفا,4,f
21528,43662733,8502180,"چند هفته ای هست که از این دستگاه استفاده میکنم  گفتم چند نکته ای بگم شاید به درد دوستان بخوره:
 بعد از خرید متوجه کیفیت خوب و قابل احترام یک برند ایرانی شدم که امیدوارم در طول زمان هم کیفیت خودش را ثابت کنه.
   باید به دید یک تلویزیون با کیفیت ایرانی بهش نگاه کنیم.
   سوم اینکه به نظر من این تلویزیون کاملا میتونه دیدتون به تلویزیون هوشمند عوض کنه و کارایی فراتر از یک تلویزیون بهتون ارائه میکنه. چیزی که در 10 سال استفاده من از تلویزیون خارجی خیلی اذیت کننده بود چون چیزی از تلویزیون هوشمند حس نمی کنید و تنها استفاده یک تلویزیون با کیفیت را دارید. چیزی که در مدل های بالارده جدید این برند ها هنوز هم هست و سیستم هوشمند آن ها به درد کشور ما نمیخوره.",4,f
21529,43585281,8502180,دست همه مهندسین و اونایی که برا کیفیت عالی این تلویزیون زحمت کشیدن درد نکنه و خسته نباشند,5,f
21530,43569256,8502180,چند روزی هست خریدم تاالان خوب بوده,5,f
21531,43506418,8502180,"فقط میتونم بگم بینظیره
به خصوص جشنواره جام جهانی ۱۳.۵۰۰ گرفتم",5,f
21533,43472404,8502180,حتمن بخرید عالی,5,f
21534,43461793,8502180,عالی  بهتر از این نمیشه,5,f
21535,43449308,8502180,از هر نظر تلویزیون خوبیه بخرید من ps4 دارم و در وضوح تصویر  ورفرش در هنگام بازی هیچ مشکلی ندارم,5,f
21539,43341843,8502180,در مجموع خوب و قابل قبوله,4,f
21540,43257356,8502180,باسپاس ودروداز خدمات عالیتان,5,f
